sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8
5,0,49692653393953.266,-3581768654806.1055,13119837383.722324,1623124640.6777132,22758341.644348707,-269222.8370782562,-17596.87701387829,-251.2855976217066,8.90717045764108
5,1,89414694678.39832,-19870133811.366528,968883107.9551278,830366.9700268853,-474591.8462616862,-8077.263816701083,186.13468598918365,16.70993022083013,0.6888114729967162
5,2,13425908102.894354,-6422089067.626599,585388335.2773252,-9392533.10043554,-401060.63662409387,-1707.2244671813537,306.4815872250493,16.6956689713571,0.6112313415242668
5,3,5679753219.521918,-980085871.8648896,33098145.74207955,1439804.860152444,-22629.391943381303,-2675.2848171930873,-19.59721727140129,9.16477639010448,0.9481341748462351
5,4,27484245329.350742,-10704532145.999569,759944187.2631667,-6437010.229507075,-478853.0341585715,-3889.417963804464,299.9596410542127,17.406089701598066,0.6221793846782826
5,5,335030304360.58185,-35848125274.747475,709614709.7662486,20163914.129989903,-98385.9134593459,-12779.135388518984,-159.0945394510664,11.562960573500904,0.899533055203007
5,6,9630044106.537268,-3026592915.3153577,294856927.2259362,-6862240.233353804,-250159.50381197882,1585.5251865118041,338.6274517331474,15.682127274948511,0.5349177512005376
5,7,432455930.3772628,-237686047.54105297,38017922.48147006,-1397713.2748561346,-62086.34629728463,746.2883271490394,180.4733042889731,11.873991020644143,0.5896236777344914
5,8,171724781249.9078,-30706984494.73348,1088487725.2664425,10707037.248076364,-394027.9084934295,-11920.424772124104,41.12748761063288,15.222243257350646,0.7705613327518704
5,9,543322728429.68195,-54644085738.54739,1117677865.5896416,23964836.967456035,-289394.9476230227,-15435.460070744413,-58.14518017306274,14.77995618205545,0.8098717856524487
5,10,-786879849251.7775,51866775848.137665,-28606146.78294535,-25277316.923531525,-520886.3254692614,480.19655032429915,405.1005226424764,18.3060538939675,0.5940762409483772
5,11,124534160642331.05,-6104596734206.355,-27268007577.73404,2226538492.39302,54364065.35572949,92773.1081016198,-27319.201238032492,-648.4058311335029,14.79085351294686
5,12,136292666542.40877,-26938679857.642757,1604382629.612292,-16850218.897885215,-796608.6525836135,-3681.339196601802,421.5396530152945,19.439777227299334,0.5868741112965368
5,13,821099709262.1665,-62325403889.56743,641588888.7816399,28298059.13434081,42432.56847090703,-11570.213296001137,-134.5636566895816,11.81703813851117,0.8313623718812777
5,14,-36185918846.92709,3741621022.6436563,63038064.95344361,-7453600.486609305,-222194.60433445123,600.554714035619,294.8207920745021,15.742183673459513,0.6020760928382033
5,15,209960156770.68427,-37337830762.63964,1681974547.7248282,8487286.373370096,-712177.3676650255,-18855.166509321785,-25.390785342180482,16.671178600885753,0.8900036224859003
5,16,-203367775933987.62,7918268050097.582,58415382802.73469,-2173904387.24261,-62757879.123621635,-326347.3112460616,23378.305428011503,638.6516968706117,-10.185576024118427
5,17,59002514.09752419,-42531417.206360236,9329729.456684057,-497943.6337285963,-23782.119913019695,576.7640090275781,127.49420806819559,10.139431509400863,0.6221604707723171
5,18,6810362512.349039,-2032347062.1977081,179414197.49439314,-2945720.198407097,-181152.89397996955,-679.1561648019251,229.54448648839858,14.453148285931317,0.6172148770096568
5,19,320669063803.2376,-39254592904.98939,460752681.7125307,34626589.9343962,400614.7493384437,-16917.87003478316,-800.6847159729966,-2.4518316497794275,1.489744450400143
5,20,-84417252002379.69,7151826676261.409,-52623974584.721985,-4260885948.3355203,-43406578.02470547,1361060.9187822293,57791.978962999245,652.1506111477776,-31.185825032528168
5,21,148482927132.7283,-29692818725.067333,1215538774.894781,2557403.0594004546,-528106.6132382377,-8834.866747967624,199.9539475650451,17.19831830279579,0.6805601675004923
5,22,-1154389017.3929513,171446730.90756634,36894796.826396406,-1405845.4176271511,-89107.17350807268,-459.7700783745899,167.38429203777827,12.847064049984777,0.6529982119863816
5,23,33183728662.820942,-10733660692.41447,1157295427.8766227,-39694777.00426588,-387498.34858235955,13429.328309262124,634.7185768231719,17.535701222447294,0.4080547825139115
5,24,2697311262.7266684,-1467404336.3161318,162134675.48660907,-2123057.891071153,-187875.7442706383,-1812.1158101670405,206.70975557488322,14.750687023496091,0.646903525439113
5,25,-5030971112.72529,-1099043761.5787752,153745481.8819491,-1341963.1763400245,-188604.77091046332,-2543.912942371038,185.76789935836223,14.697043341588783,0.6712507903799856
5,26,15519514915689.572,-1796082595041.4834,32680057275.41811,834320069.7929388,1918510.1919223869,-290710.3838612705,-8078.482676020519,-58.6967195933322,4.562968166329513
5,27,18486176087.736015,-7981369936.142138,992198820.3035823,-36265346.525010206,-294919.1492828644,13806.235853479946,614.7326301864767,16.868793067197938,0.39484823762265275
5,28,-22094403138.60172,783238157.7263024,321043236.0071257,-8288199.103540261,-360242.9480706861,-1539.1809880583771,309.22636094370534,16.908825686711733,0.6092816549517006
5,29,85750745562.66563,-15775605132.71597,842984378.0169566,-3964609.592488247,-521011.71261085646,-4827.2872882041665,312.1193733860754,17.911611054842876,0.6110931596306332
5,30,263158076155.08224,-53647564815.80136,2148058703.4151654,22520693.6290601,-928198.6482416828,-30957.049202548686,-215.45405705728,18.441290911657457,1.106611169938944
5,31,5432142706.553795,-1866951741.5987322,178765409.97304198,-2091843.3770239006,-179232.8296860399,-1927.8411881145707,184.52063379794566,14.172950473267784,0.6658798110693853
5,32,98065666780.00284,-22374022870.873547,1605116476.5313509,-27310358.31495688,-763932.4307184711,2072.9125489281173,528.1263443777302,19.392609939137444,0.5225232488439431
5,33,343214862027.1107,-30705842333.091537,318558382.5547774,20691239.170723528,149619.13149698603,-9771.673722778754,-280.41328651034246,7.164800711918087,0.9993340502433452
5,34,1486370244.9067004,-856945361.6369876,159113034.57885474,-8915526.578642346,-131948.92370441524,4809.1172554764435,351.2829547900185,14.22217522668426,0.47911265396022523
5,35,85841647600.8171,-17136599836.41135,840197998.7452397,-1207540.0453778731,-455649.2367829562,-6367.939152108828,226.02582594279144,16.886402355832516,0.6624934038947978
5,36,13768878880.272278,-6827878540.681964,914199147.1298913,-33469759.759034924,-469526.7813989016,8410.15651665284,561.335916276083,18.0600762506335,0.47177534764270423
5,37,571533472851.9657,-101073731883.2016,3754410007.5946217,40782220.09261655,-880067.4495625767,-35281.70590326856,-388.42936130953603,14.357163852773251,1.0508535585644845
5,38,-135013195.6118733,-186626621.10756975,94747526.18508536,-4290573.003504191,-136701.63023550055,1427.493711071466,269.84026433431427,14.419633716862789,0.5768327516480342
5,39,19789030661.329006,-3878196386.818572,217968785.7277644,-183447.9270683684,-197217.54819963622,-3149.76437981325,172.0709692315487,14.537795070207343,0.6767792275110996
5,40,14073339203.968887,-3087926619.0908155,143332691.50737432,2861034.7191305268,-89448.78443488368,-5310.9053615844205,-30.60481083370202,10.836282835869516,0.921387384288552
5,41,2718990079.17086,-1621892584.611933,244109387.56618747,-8435730.413334506,-228373.56995199228,1160.4371008917583,295.93275835909105,15.215948720476788,0.5901902942202908
5,42,156929895064.1627,-25676420322.37074,1161323391.2046275,-1548691.3681959405,-606370.897987687,-7296.40578380395,286.44383399002,18.264079293105627,0.6363229403840975
5,43,7939109263.972201,-4390106040.56119,680716312.9656138,-23288279.828311224,-379341.1681590467,6441.276885630686,492.86848955846807,17.17830408755552,0.48018094174290943
5,44,18502041451.80818,-6281676026.145521,570012511.1700424,-7215820.805776854,-402082.89412382385,-3455.504811588187,257.38763239185533,16.538075161882702,0.6581443846915424
5,45,-3112546815850.521,212947225687.5345,-255636009.37739456,-117441262.59600468,-2016882.8519333005,20655.07392578114,1788.090842687638,38.989554101577056,-0.1870195139456791
5,46,181557966611.9757,-21310524223.730114,449103199.75462776,15692140.755981576,-70677.96646740445,-12141.549718839715,-193.61300332825596,10.739568126510557,0.9669460692387138
5,47,383857799768.5021,-60112588832.17254,2449502575.534929,5320193.347620653,-911067.3698756155,-17247.87203926492,126.61575478288637,18.410782635200746,0.7591258519718366
5,48,475270532308.5459,-50335972599.61393,1116208526.963004,19843373.68945579,-297777.48672486865,-13747.108652527393,-33.41053974023912,14.49246768779161,0.8031893240887658
5,49,-273892660964.83008,38847129163.49554,-914177567.9827647,-32655778.083734337,66077.01335433703,24921.038470049734,836.0882390033253,15.37835876232776,0.03040614041366993
5,50,131457857589.57825,-43445051369.87212,2211286617.9498596,-2258769.2515880773,-874284.661907927,-13803.13349027266,189.95983485027838,18.53350625917947,0.7242837078364852
5,51,311719469936.9384,-53419184103.05418,2168186185.0212817,10416597.418920968,-924643.5552938082,-19932.55842962701,88.1343114168334,18.98667332864128,0.8069341755750034
5,52,-60896601088.76685,11665574696.522444,119572746.88255991,-9951011.541599572,-337347.98093959864,-2085.231200118895,264.755811518405,16.305020390641566,0.6466590608557677
5,53,19257373697.104206,-9793114438.480799,1382418516.519018,-53500696.39273421,-368551.79098081245,17249.233744439043,705.0104926853185,18.073805848090863,0.3963881729410944
5,54,75184914747.12827,-11297003506.10323,426761796.0423006,3550781.160635844,-232618.79245787047,-6048.528366460586,105.7093538504852,14.288793128560226,0.723925893827795
5,55,-322545079376478.9,15188889866433.91,51580240121.95113,-4780273133.943875,-104001608.15746535,-131681.13093224433,45593.16079670928,1021.2319697501695,-19.151299448505547
5,56,29714369550.543858,-12892317528.616026,1401693456.8326285,-37254911.473025896,-724269.3424972582,4139.9461996891705,547.7635729809284,19.458836069601574,0.5267823852608944
5,57,30025487739.157196,-9552089064.871119,965053257.4558868,-27196683.67478443,-503302.6720477757,6161.229795876227,526.6572359980831,17.94085184755908,0.482564255772373
5,58,-269258734677.85452,36126433685.835014,-343797743.57577443,-31731225.909874875,-537967.8759059324,10106.703582337701,882.8953492160782,25.862175150227767,0.10689703469496782
5,59,13716563059.03194,-5004839195.315511,528638558.9846513,-15379834.72971164,-296978.9552528186,5552.849279101901,446.52822039279283,16.178449079686953,0.46822518945054664
5,60,-5784551291.589927,-3455980047.8084607,227839884.44767022,2197120.0122031313,-192409.23436042783,-5205.866965908053,113.22076973965643,14.372518731291121,0.7256168597233883
5,61,399311497488.7911,-37841307130.82673,712856045.6500164,17528560.00025502,-185272.16535053018,-11551.44496283553,-38.80525488354363,13.652668575920732,0.8017467597449995
