sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,2.2306256425143906e+19,-1.3286093870991905e+18,1.0743405035046014e+16,162329017962734.06,340993937798.79004,-12864592192.85409,-213204556.68303925,-1630352.6192849902,4040.7385608147633,395.30662825744326,8.906552581448368
5,1,5.3955919608705594e+17,-1.8317192469897632e+17,8716584737499251.0,-83517433533260.9,-1005087299957.1056,-999725726.5003344,99081602.87542978,1875429.4013630608,24834.703304551793,286.49955963901795,3.0912908685465195
5,2,5.366736720333203e+16,-1.0536845129785944e+16,593286617177721.1,-6641229403092.66,-161676389079.84918,-1026468486.6154084,14606650.839360747,605446.4234555654,13170.75584346697,235.58776630352602,3.838240344680142
5,3,3.9837706787166244e+18,-3.469457273306403e+17,5271094413516395.0,43760249311100.086,-347219401240.4088,-9463418790.554047,-84179317.06079678,64578.99815539419,16476.729714814137,371.37077139697357,6.077631674221703
5,4,1.867037461652541e+17,-5.468973407196178e+16,1988742162753387.2,-229439793719.00052,-313047992094.5366,-4181081896.4729505,-16868468.43470283,486102.01499179757,15618.515679021208,307.3370458374495,5.0506384435755995
5,5,7.805576917499854e+16,-9719562733943236.0,154218927183752.12,7744877067530.647,115039211591.82697,-949601593.738102,-110446692.2414596,-3746751.6622531745,-72519.45740349953,151.2306156848644,94.42062139314235
5,6,1.9350260769765736e+16,-6804620798958105.0,189940325421170.97,2936748666941.658,-1680808731.0196605,-936075981.3628447,-23421993.844754826,-299180.3042740577,1446.7620300745257,228.3951045317915,9.017239885717798
5,7,1.867205581901493e+19,-6.417311342642267e+17,1331642502954438.2,86055592109045.84,505589799210.96783,-5206457720.804219,-129479263.63947454,-1078267.9862639306,5082.2774625746,354.62111192977517,7.933926309218344
5,8,6.029805892597932e+17,-1.172046844179827e+17,6870134182666940.0,-94973688348592.73,-1042844272317.6569,-1615844697.1903307,89338886.91897453,1804350.8412014844,25114.664617335387,303.9196963066498,3.427987082529431
5,9,5.613924469431489e+16,-1.9428660384509456e+16,1727533186810167.0,-43131800400159.47,-223948263244.95038,3117724465.992302,85355526.55537567,1327337.6542167694,17464.149561641087,214.01701056148457,2.5347267871571844
5,10,7.263360229214891e+16,-9559068305007788.0,260407296858419.3,2005222517866.6677,-50611746805.47654,-1381338033.987368,-14019993.386699451,106650.97614120824,8571.41999903837,251.21477613461767,5.707038535203745
5,11,2.3686646168399587e+17,-4.133407041520175e+16,2312537612069828.0,-36584539273912.59,-322914845768.378,1713801909.3062942,76480393.57842463,1311942.9223764972,17948.651510847812,223.8814182642391,2.674971698930048
5,12,5.078126243411063e+16,-1.238886563704257e+16,828272743928866.6,-9498355828370.09,-219537465024.513,-1702358343.3571749,9067950.98802613,599511.7052990071,14154.106216288325,262.82872576144473,4.365384569997843
5,13,3.31244987371918e+18,-1.2291363431663606e+17,68225543707673.45,20350359897401.668,213923006234.71024,-612627038.8627851,-50278408.33127792,-733015.157074412,-670.0598298145368,255.61136228227002,8.668769048081757
5,14,1.5211522355250063e+18,-2.6807460691451677e+17,1.0151636756367764e+16,-11776818578368.324,-1123183793252.6023,-11478587619.837257,-34747850.8121701,913072.2950484045,23394.931488020953,374.85817473022786,5.043202935342635
5,15,3.49118824906546e+17,-5.504876452216631e+16,2198873379640215.5,-3096767739501.3706,-351485588085.8262,-4808018486.624097,-27996889.17825407,350863.66769426333,15022.633271499326,326.53722032083164,5.7360840362719205
5,16,3.2002407572239334e+17,-1.0137317484499154e+17,8241824482754453.0,-82708059690964.34,-1269009424260.7424,-7682244567.890516,18463736.37064216,1311766.2964505288,24736.91802495603,360.124970125705,4.660370171300405
5,17,8.567759045551202e+16,-3.4036532754984188e+16,1487682093238103.5,-249004780363.3167,-229088005167.60333,-3451431337.8983335,-22098036.033795357,267887.3850263708,12714.245540354608,298.5537356149173,5.670457767974362
5,18,3.828807089085732e+18,-3.3233070995714963e+17,8427281545633381.0,-19944802505386.727,-995217506299.9519,-6990359991.720506,27029867.625423733,1406738.4326883873,24299.316945153114,324.78520877320597,3.8663867413312487
5,19,1.1796027639135665e+18,-2.7278124069541984e+17,7806166818274600.0,8752761828319.685,-803062153664.9171,-10444348379.459686,-52076902.553598784,592740.7584151869,20706.054091643196,372.65162991514876,5.431737581307629
5,20,6.776873652640262e+17,-7.20567425092735e+16,1885702191201574.5,6703814278596.38,-265548391214.699,-4570170126.965559,-28601220.969317626,344218.15507332276,14751.380419400604,313.9702257224952,5.384712672928117
5,21,2.582529982507002e+18,-3.866468957692823e+17,7925936807708985.0,37810442807443.8,-573935141036.3496,-11147167025.741673,-88112595.9347157,127821.75859915491,17580.715805852542,381.820204262585,6.133621730915067
5,22,3.5149071359693536e+17,-5.300633515465114e+16,1623543897005415.2,2252756181925.788,-253756622778.69702,-3922205635.285922,-22096442.237208705,362468.3079328812,14331.85618333623,306.79165835816315,5.363369427760922
5,23,3.673975113939941e+16,-1.3049828405728982e+16,1279791163280348.8,-31063420553401.21,-141441267026.99078,2936904098.494985,75219069.74001555,1172376.4015639438,15652.67416768177,195.93703248518673,2.3826514585405856
5,24,4.231902161564714e+18,-3.062382887058002e+17,5432403946299163.0,26964646129473.605,-528584469579.322,-9223600979.12153,-57620019.997431904,436033.71404345165,19053.02363877654,363.1918544252432,5.471123211747839
5,25,-5.55716739528184e+16,9201685379597290.0,-129977276004657.53,-4809113736710.02,-79033374869.43724,-746053072.1614271,2591296.3870629305,333569.8542178609,10413.156878460091,247.18247236058855,5.149236043086851
5,26,7.334522841218723e+17,-8.518362161960117e+16,2450510991570231.0,726615687685.0731,-356490074072.6209,-5042041845.887824,-28904678.74756994,359133.2924280104,15046.692704932542,323.67908801156705,5.682027591657538
5,27,5.3726834532314976e+17,-1.587067087024658e+17,7261944011553421.0,-48724323776570.79,-998992832432.5458,-5487979603.676686,38506945.72708192,1426710.1976660003,23938.6967386556,322.66062365272717,3.9228881000113356
5,28,1.4890530718197967e+18,-1.404808437476498e+17,2647408918660327.5,17902617074514.33,-267968830627.83765,-5973037449.827273,-48148681.874100104,213467.91180658067,15051.612556580843,336.27480397597685,5.747214330293657
5,29,4.0399442092221766e+17,-6.350746094141744e+16,1307035546072846.2,11885428723107.016,-116175700625.88306,-3886388678.5415297,-44290083.33479114,-23535.02952772474,11037.324348134103,315.82782618275877,6.360430513318058
5,30,7.280056520785423e+17,-1.301467340726346e+17,2196823257506971.2,21253651738313.746,-99956554491.64513,-4642958056.597741,-59336307.72222707,-205565.55734217516,9744.149087795815,322.4802875811321,6.837291707106501
5,31,3.996886946118954e+17,-6.980386123868036e+16,2703351913102714.5,-2228770352984.0605,-413457299650.93024,-5003723342.539297,-16363236.642388366,585037.9569699445,17050.95874189752,316.54820567475036,4.953915049721648
5,32,3549658457176900.5,-494059867964959.75,12588235140150.166,289669805986.91736,-2433395623.625285,-221142288.4092401,-4986056.243757652,-19672.29855840175,3265.566702378521,179.16254939002505,6.618999495965011
5,33,2.8681767085672146e+18,-1.9503508152441184e+17,3152118317200250.0,19700809223588.05,-287406161158.81213,-6157560775.876746,-48253781.99763942,227791.9254058576,15311.781193020193,340.53304471459046,5.821224179364133
5,34,3.4229632873796024e+18,-3.485542620275188e+17,8255575292320818.0,10772718526501.23,-885678177080.8507,-10544411183.299269,-36899877.63111828,836851.2343417733,22476.64219657531,365.9268947046525,4.965604431859462
5,35,1.7629484091443757e+17,-7.299173326386267e+16,7894139907410032.0,-75960785798873.67,-1197833851565.065,-7964063622.776796,5583466.968795535,1143135.5921660673,23542.255843797484,363.0680011401825,4.9403150227390356
5,36,7.412815537893535e+17,-2.8612532633515443e+17,8541670663538504.0,13738701810333.305,-808021954591.3584,-11184009294.803253,-62588154.023993865,511746.50683020987,20543.394862303216,378.92396732585814,5.5619080435390575
5,37,1.335122338620436e+19,-6.849142466570775e+17,5419184948022591.0,82725471140419.89,62771043408.277115,-8783475193.478273,-123903670.17556141,-625070.4063478762,10580.420616720357,372.0897957993547,7.183056773258777
5,38,6.968470997754185e+18,-3.881206092909274e+17,2903202053809344.0,57244573321274.445,165686770314.73273,-5573171291.657411,-104526578.30565281,-786844.238774623,6125.47400256492,342.09170940791296,7.798869880318502
5,39,-1.8076742340992525e+18,3.883300764099308e+16,1350394534119199.5,-7473413423978.627,-398719041435.1806,-5611173741.59253,-34757580.90415929,369734.927712572,16426.374655030064,346.7206835702588,5.804052686908306
5,40,8.16697844041727e+18,-4.8360924169445965e+17,6497319626506916.0,51320072842727.516,-483781195257.1695,-11066456514.081417,-83099859.18079285,271267.75966812647,19083.76807891963,379.0576018163152,5.707015508981894
5,41,2.6406751624088432e+17,-3.3783334871867092e+16,953959363463697.2,2874076690681.735,-166623938479.49133,-2798731825.044358,-14629709.4577602,346965.87492175,12950.523746817675,280.3986914430593,5.012111645610384
5,42,2.8496194518867572e+16,-7255449593647792.0,470820304506923.5,-4290674254743.294,-134906713190.21515,-1468859940.9609208,-1386877.1753840921,358714.1778215489,11290.258901276175,255.822786981401,5.068015067947703
5,43,4.1943544540806543e+18,-5.3953342420826477e+17,1.1053751129798052e+16,52566349156489.69,-640959215353.7776,-13151218017.163712,-115174912.23435171,-146464.19411574764,15892.861857015349,392.3613294342556,6.737727633957395
5,44,-4.731418138329339e+18,7.409331875457228e+17,-2300961097626750.0,-83383175019503.92,-930244866945.1377,-5922099595.929648,9341402.828781402,1052728.948879296,22264.39871342055,356.7236165097804,5.037084200394015
5,45,1.152174995140503e+19,-6.397934931395359e+17,7426839169854639.0,67942094666388.08,-323841287396.72363,-11243351385.9811,-114514758.21669634,-258579.57616003513,14516.302480135048,383.75156356289386,6.7551524841435455
5,46,2.9363061614183803e+18,-1.903628174214885e+17,2748972307448537.5,25328854939314.21,-259414356302.87445,-6496330296.16798,-51926050.00933272,239791.13381795003,15779.840996981458,339.3074659741294,5.586032280793646
5,47,2.9115235433513104e+16,-7493644459668068.0,684774486897354.2,-23954596461339.17,98370555035.87605,5152572349.865108,83217555.66287598,1083453.9356320202,13236.160212103881,158.6650373626805,1.891819275256981
5,48,8.463015629954054e+18,-4.389735062663707e+17,4260321176719282.5,55950268267499.79,-95086683281.91623,-8110414733.675019,-100673359.4143193,-380120.228229252,11688.964095064697,362.8026464573471,6.93495112655339
5,49,-5.107292018007498e+19,2.2979968993363845e+18,-785389399634314.0,-270043928627024.97,-3127192056329.0537,-11334374810.682053,213467313.37654105,5016723.599448097,59557.954298678196,377.3131394301301,-2.3028551671295485
5,50,1.2887670492619262e+17,-2.570209696448627e+16,1441434003568592.0,-16921625988578.227,-271362572001.1578,-499460795.72038424,38778837.81781835,951300.3818720046,16015.086862832564,233.77723148525183,3.1834220143205205
5,51,1.3917889067435506e+19,-8.378842571434408e+17,7383700579840940.0,105225577272075.0,-38983774859.91522,-11959421361.072794,-143636538.19637644,-508108.88374525623,13992.70694260599,394.924632840121,6.815027978280189
5,52,3.221012519380349e+16,-5941971615048747.0,278830739287127.38,430452099462.5135,-63546132469.46349,-1283408656.719319,-11023553.072639136,131198.6232569851,8450.96647420387,246.51694352471745,5.730230866152793
5,53,3.825652136336725e+17,-1.0275060058460413e+17,6931065730746824.0,-103756925904066.34,-1299164083034.009,-6725473787.384839,28672256.06887297,1360968.6042452839,24801.697104126186,362.21709093473805,4.778623171492431
5,54,8.956190914546131e+18,-4.1367176205566214e+17,1680865487090400.0,56659030291847.914,346200229150.92676,-3165406094.083616,-94653556.5230395,-966004.9125131177,2073.0939357731427,312.16739866108367,8.282520090919894
5,55,4.2185924585098784e+17,-7.905036196912859e+16,4117383536832044.0,-33532973288237.047,-705373502639.0343,-4661290628.775486,19125993.268319033,1083323.177497978,20988.75694833008,318.10449135571594,4.304848773714641
5,56,5.162701200508901e+18,-3.541146932941446e+17,3473230632601005.5,51814267887687.414,12414778187.477154,-6808062904.481835,-98741548.07895969,-491822.8403868462,10135.096336357323,356.72746643329765,7.1002437757454695
5,57,1.6902658155529077e+19,-8.232687875398449e+17,8040063811723154.0,87075127595212.78,-250493776954.11392,-12152895201.172453,-131065193.48557772,-385970.2505059477,14296.380259225283,391.8853207378035,6.870718863046326
5,58,4.0888170530585176e+16,-7778172136007531.0,448099344653773.4,-5011917739549.513,-141882136719.9849,-1427443618.2137206,772113.4944253478,395684.518792468,11689.03190237299,257.2640672710896,5.000064412223799
5,59,3.19123109371225e+17,-6.1558416950912e+16,1850618044741435.0,5466251466227.52,-247356351448.36902,-4723837647.831678,-40739412.6516661,132086.0635906015,13094.491882669048,327.13782052618006,6.15097751603719
5,60,6.38867872525773e+18,-3.5723885926595654e+17,4149714931587536.5,45952217952156.48,-271939135957.36337,-8783446929.762129,-78687707.58379626,107652.15757663747,16594.41878332407,365.0972997089217,5.883707502592342
5,61,1.908823759205469e+18,-1.5297513069975523e+17,2809413735678640.0,19834047524943.46,-242122200991.5435,-6067636421.844899,-57390494.58879273,41834.533472472234,13409.234526395778,338.3773716861169,6.2181545389814525
5,62,5.0659215248218816e+17,-1.4483975210732906e+17,7565088412650487.0,-73458252952312.36,-967307781096.6505,-2015468060.4643428,82043980.44399828,1732383.7144703064,24354.808478745297,294.40294798594243,3.3040939305200774
5,63,1.9027378762005258e+18,-2.6110844159985494e+17,8913542553592647.0,-51809527060706.586,-1048293470334.0402,-4189748238.540604,65371994.692369394,1682471.9137612665,24868.877842422997,305.5003175083338,3.4361081040040733
5,64,1.8376596465915277e+17,-2.720116918337819e+16,1238782034364906.8,-11712284517030.398,-257410878888.2456,-1132584734.7607448,27587833.01757938,843926.8015469104,15597.223211507982,242.89271079098773,3.4849106788210835
5,65,3.674926671026966e+17,-5.562661443150108e+16,2144425930669397.2,-10533958887709.766,-379514130240.0548,-2898377093.9139905,15198971.331444515,852894.8145283774,17399.603749124428,277.89201547507446,3.967872682364006
5,66,1.0970147186357811e+19,-8.302115019617928e+17,1.0518339390563336e+16,95770726230567.95,-471235700211.08594,-14937806146.239817,-135486827.76242316,-129217.65710650152,18068.07042064839,407.02713872337614,6.372126296475483
5,67,5.563340878929946e+17,-5.893194331498049e+16,1205745038558708.2,10772322126785.967,-100991642524.61842,-3513683101.8832746,-44421502.57927963,-138281.6169166639,8804.480666020652,304.2491462928953,6.950312142595241
5,68,1.5563568274245258e+17,-5.322478934532502e+16,3458648956702089.5,-54724695645969.31,-438463399312.99677,2168413432.0656414,92786834.60203366,1522781.5459720597,19906.53355647552,236.79419609973505,2.69336291772144
5,69,3.1325056784902277e+18,-1.901663297042806e+17,2325809405765957.5,28079063168238.887,-135918206474.50389,-5843267107.192587,-64237275.91338715,-52943.99662479774,12920.628437316449,340.73439559738455,6.264029739364019
5,70,4.287157526478678e+16,-1.1198407994442612e+16,668964984735697.9,-8444079561070.328,-151080124367.22574,-309779489.30247396,26374258.671267662,712957.20016802,13203.872853297831,211.9353734845395,3.173880477606391
5,71,6.91550162373848e+18,-6.628389663361574e+17,7323610296286922.0,87365930607856.89,-42918064270.21036,-10452026969.260813,-135784628.9416085,-625227.0296316803,11668.323491180025,383.997285222514,7.144799635897964
5,72,8.98376514924141e+16,-1.6201314736283982e+16,825496363696170.5,-5794157966739.236,-190016187329.79758,-1474595044.1648395,11683389.430481078,617780.644174224,13804.324917708582,245.4940015012922,3.924235692581046
5,73,5.102712725766451e+17,-6.557747686882883e+16,1408414376924859.5,11126316511001.19,-137379634837.0523,-3934555525.9558864,-41639091.0307529,18711.065024179017,11234.82872698867,311.39310076624156,6.23129643789035
5,74,5.523443489477566e+18,-4.4359700668046317e+17,6789063231707470.0,48106502601857.58,-443106371674.2234,-10646125549.213717,-90102718.02144328,86085.85760735779,17262.323834625728,379.40976171718626,6.084615945128896
5,75,1.98078952334125e+18,-2.3621489514549946e+17,5012511758677596.0,22130467787787.31,-429648674029.4918,-8176933676.195631,-65861308.394807465,130533.32470506556,15475.402770197472,356.27320480522746,6.144009015336922
5,76,2.2987006376751918e+18,-1.7562181081681376e+17,2704523503451008.0,27000490022173.668,-113252865603.99847,-5458757485.010157,-69984401.9790534,-286134.5603824583,9626.930065164524,331.467960187558,7.056259079399863
5,77,2.2404504413526384e+17,-7.047946042013831e+16,1654806708759639.8,10422819673961.477,-151378593394.96094,-3912700201.1955757,-40472973.9687007,17159.77575722956,10977.507523356095,309.1942471024587,6.302819127388867
5,78,8.957532724747139e+18,-3.902266539843728e+17,2654148918683227.0,52015741918517.25,54238809204.63391,-6214626737.594082,-91601093.68590786,-428308.3457655335,10336.496984773185,350.60054577368754,6.9284547925779805
5,79,6.44691953484098e+18,-3.2009135172545e+17,2770774119796590.0,45726820281536.49,-34543971233.02373,-6667631391.386992,-87211167.59727442,-301980.2657378697,11740.96758794014,353.9716966023836,6.703040249458344
5,80,3.0915247787333975e+18,-2.6273531111355466e+17,2882542307450827.5,41846442488254.6,18732444155.697025,-5654985325.168722,-88395722.58027802,-529867.3872738417,8174.380019281528,339.4367816003621,7.3685005823360825
5,81,3.7661012031320904e+16,-8333839420657123.0,491213640955513.0,-2493254758762.637,-126465704813.42737,-1609347570.1956804,-4363412.111144358,333043.9186567731,11269.587386679423,257.56194563049144,5.035611657686124
5,82,3.137484165883234e+17,-6.5144982757841864e+16,3414700509566845.5,-45158521518729.414,-436712668697.0229,1481815085.4419777,84679134.22601512,1459716.394182674,19559.98928918669,236.59945554644227,2.729107643003031
5,83,1.005657860615096e+18,-1.3691589876227384e+17,5125638965975747.0,-21828043614346.727,-732270190559.211,-5252512060.874357,19032256.819342308,1139980.2042595388,21503.340746480666,313.80332175702557,4.074641378278375
5,84,6.59407980650805e+17,-1.1946902224382526e+17,4002225737553001.0,-4140775131368.369,-549546253107.2394,-6433586142.115965,-23315259.450614724,625060.5048444021,18473.671944421512,336.3868025034756,5.128328659944091
5,85,1.1573753112685637e+18,-2.123813359252368e+17,6962123083732313.0,-16476502478703.523,-881559617756.2314,-7604659137.407988,1082539.2908896857,1100022.8955278848,22689.186064624995,339.0751083092644,4.4149048873123915
5,86,3.24846082964218e+18,-2.899322467653648e+17,5756438243374155.0,21427677954782.496,-610776981240.5854,-9005167494.038675,-42815476.82720475,632363.7124667502,20295.735386564458,355.8336814658189,5.08510744287009
5,87,1.8077175183842016e+16,-7717787053197659.0,987841353881217.4,-36189086906553.97,75665298015.8607,5926572074.486569,97535893.45732704,1257703.816743162,14977.096608587717,173.3246102998049,1.985195511339009
5,88,4.1131154243747236e+18,-3.0503811470290784e+17,4823937365569206.0,36710849752829.58,-317753090879.18646,-8565246464.320609,-81442981.60229899,-34636.815457946825,14783.227147508556,364.8299169009863,6.3781520556249625
