NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,2000.0,5,0.013704674937392781,0.00805189690017487,0.0,0.04
0.0,2000.0,10,0.018827482613058378,0.014247505263631886,0.0014854945823138763,0.08062513693127876
0.0,2000.0,20,0.02697425660507169,0.02626865847174381,0.0006804704967434626,0.1461795783996177
