sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,9467354582.274015,-4245421793.4687395,293545805.59505385,38627033.505069725,479700.5560824218,-259188.40502496634,-34303.2414394144,-2042.0119909191365,85.13025260254271,44.615712224451975,8.172671631001828
5,1,-798359913856.6608,263282335291.84204,928589566.4749156,-1621278882.9660676,-162398191.73634747,-6486003.851783324,463766.11404470674,114350.31655099762,11226.141692418225,362.72182610809796,-103.23206476391579
5,2,-57110473898.84622,19278037787.92541,-405161015.024492,-206796322.5122971,-12384804.03422598,504276.1624132222,169257.81514180743,18533.87082571193,1127.9768181271506,-14.191892888359563,-16.301039726070172
5,3,-109150393.20418258,28480612.744751856,8129193.690775732,-668163.0123929898,-270774.50454802247,-29295.661122120044,34.173227164919915,649.3280154132983,161.79802416874054,28.62838318337364,4.338327415410243
5,4,-66142798720.564415,13886454315.19394,380010495.6735282,-84954984.54034655,-10094229.22790472,-421809.255987933,25877.7712516432,6567.064617275571,696.9677091244546,46.37191375447891,0.8368097685236452
5,5,6112376750.205553,-2249095336.8973494,87582643.41364771,27015208.164020374,1017590.5701521988,-165873.84397068902,-30035.82409654411,-2217.7718513646946,46.202250196094646,43.983172799084294,8.93508757855565
5,6,827506513.1972097,-948543119.3773543,288526468.1743651,-16436565.244161073,-2654605.008658938,-64789.13598006042,16137.101231677165,2999.524122556857,349.95430302128847,34.33666364633035,3.0937259828440995
5,7,4882989799.035435,-3109132710.705402,543399294.2252399,-613412.2595711492,-3780698.8002515375,-272064.28977533366,411.3370506835802,2384.8654415010947,371.4172717336799,41.68629165728436,4.067112688662364
5,8,-8121114775.905352,3045303172.411077,19353869.764655,-22664566.79420564,-2675283.4565861854,-155845.80367282266,1848.2372711518042,1897.194107657499,324.8609743652129,41.459424426622355,4.624723569905451
5,9,4665680070.316438,-2367992625.4444604,264609977.67166525,18071435.47235165,-1200627.338217275,-260919.55183559464,-18505.467708527405,183.5144393919092,251.08036356557136,45.15649352374734,5.943722057042584
5,10,90771385875.17834,-39186060023.325935,691487161.6437789,331717860.6901433,27024734.27099223,443493.90510523046,-176257.18264137302,-28126.58567595104,-2225.898751288927,1.3102681020557934,36.32770636622938
5,11,273179972.3262695,-187640717.21375763,29480019.853986878,2258969.992453175,-291232.60461224325,-64373.75616695622,-4613.877743015793,324.8901564830449,162.4838795546997,33.01851104311733,5.229342562460258
5,12,4146020530.754691,-2040186941.6974366,189472583.84918317,20858532.56468486,-296929.07719624095,-210684.1800262358,-21233.198034964633,-613.0072305305105,169.73894152904768,41.71164350433803,6.408220189023604
5,13,140813876290.4314,-54248393725.828964,650658113.3014009,451031332.39652944,39849528.37880068,952124.7437706763,-234822.56728257655,-42602.568289337214,-3792.6413889326395,-48.30722918007859,57.556403531775196
5,14,-1155795868.5450618,761150786.201684,-65976287.94243124,-19193202.097348917,-1595248.9271617124,77135.371766,48371.360485286394,9114.29803985212,1017.8305027636058,13.110540264553137,-29.653194674836946
5,15,154649341229.11728,-27981286526.110188,-1339713811.5561082,133375932.87044689,24732508.221451707,1679124.1280690318,-16496.4001354338,-18318.900058762123,-2255.373536607711,-72.61130645978827,30.81262166167894
5,16,-4707249425383.411,1632575197601.7275,-1606131411.5330062,-9099345110.565386,-823531015.5549339,-30275354.78437832,2096264.7769020817,483709.4378752149,45108.89471368901,1381.0667897022988,-384.6420449454671
5,17,183413697689.24286,-55999517843.70657,233305478.19382107,327833501.45299655,26743752.150881357,671419.3441662336,-103878.99331497621,-17200.523114896274,-1278.9927097400325,6.1447380910418525,19.74290779323817
5,18,893064098.5467305,-655267645.730574,139094713.81429124,-1625584.5559723508,-1378411.1805589471,-97316.62605693194,3033.69774043321,1658.2177414993178,270.86197864839625,33.75643511779836,3.718626436372615
5,19,-777306848657.5431,165581966319.94598,3374951197.1065197,-798661579.7378328,-91862056.23939309,-4258948.48817462,156288.4398102884,50567.25534071146,5097.817998102012,192.9534128660374,-35.50791292083018
5,20,3002503553.8117037,-1415319815.276267,142158999.2051489,12810308.194209844,-690393.4710245933,-182002.4935301547,-13677.00120541269,205.0298557546045,219.99119607491932,41.01303199663662,5.64190585200747
5,21,7581207093.067117,-3456248591.546109,301278365.5035432,30203601.621974915,-802327.9139534504,-308017.7878076678,-26025.625605339406,-403.53877435000106,226.36928865207236,46.072547289138186,6.298033576247716
5,22,-6813874615.580814,1576638940.5998766,61813576.98376196,-11732488.636880312,-1866021.5874849556,-119978.35400016642,2419.1918111284394,1796.3649602014837,301.4644324213375,36.8957958023862,3.791991910174372
