sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8
5,0,-670772633.0773721,291791316.233356,-23861119.972452164,-1684147.1624153377,13198.78272209737,9653.60858437401,947.0312273340305,58.49596161912151,2.026806217601079
5,1,1943722206.5011215,-735901404.2858127,67203188.21384962,720396.6340719133,-195024.66842801464,-9373.260241211405,298.1133678727389,78.32867813715066,7.561642844899185
5,2,1954174498.4567237,-999397200.2540351,98691609.8972936,1530534.464275279,-237285.39686886207,-14606.86628622373,38.811149605908014,76.63408350409114,8.630096876573209
5,3,-39354683542.28147,9124602309.70585,-198332517.63490537,-28400432.25288155,-656516.5623950426,44079.182595899074,4661.171788930743,175.26820151392332,-5.038928377817407
5,4,2265216392.9599147,-1062980610.1580297,149068724.1461613,-3716553.117379998,-387797.8297021456,-4879.574347775862,892.7464082310627,94.1420750513287,6.36410227223937
5,5,1172077406.6071494,-353126598.7935222,15802623.166411527,1737241.9885696687,-4810.5206124279375,-7958.3587050501865,-389.12014170474595,39.183011310232956,10.133777407055856
5,6,1087785206.9591613,-630881938.4018755,99006377.99600892,-2849305.610055298,-279983.1107539842,-2428.077391602941,823.1483954829009,86.021069951358,6.015213878391806
5,7,-1346442850.134547,355490679.0498805,-10239564.828555834,-1842713.857997964,-60505.93676687253,4377.997029516056,792.2054569159772,68.89310120941853,4.181104803075679
5,8,22082311392.359016,-5895812329.449334,313350008.61662287,14459358.196332451,-216892.64559184,-44500.02988950684,-1831.4269211028773,44.20473990726816,13.97782031425183
5,9,1183105484.59611,-371582682.9516823,27259278.838049285,1133253.7668382425,-88240.41128449293,-8213.039320341171,7.492178524119406,62.882355019838776,8.53174456806173
5,10,24130428842.77322,-5034291876.894794,33206854.47983315,27522617.106139354,1341085.0161547987,-62257.2651286624,-13092.613488798588,-614.0619525243928,85.46781097334527
5,11,-30354336578.768654,6286911977.637804,-164699528.4792429,-15973479.75016091,-277031.52013070794,22383.976868516165,2210.0758087829445,107.35794985498924,2.4765327589020467
5,12,-73572682584.69858,16343618456.992937,-707786874.8359275,-38265348.946430504,523657.7204218019,103220.19388391686,4748.619058640082,74.01995363529174,-6.983225162828262
5,13,4062173848.172981,-1335024135.8023653,109352277.43060005,1972051.8526427667,-249468.20295695335,-16331.935211096772,-42.00371902178905,76.88241026473963,9.075452891168865
5,14,379376432.6857912,-166787694.97931567,21070314.945041675,-33408.35950313541,-97158.24849470297,-3879.3421964358186,325.13356029879037,66.89873040522316,7.011675374993359
5,15,5281548467.973731,-1365207044.6649678,61042854.77580967,4325436.65732496,-46160.21447491113,-15720.12750052688,-612.0533095796136,48.928261927593184,10.608470927839841
5,16,-109353279803.29927,28399418054.6117,-832869762.8421181,-74059911.57028201,-1004211.7642942307,116968.35659506697,8953.131875702498,240.3318018615891,-13.323534227571844
5,17,47278546713116.42,-11056445034299.701,207013247692.2076,27935175272.762886,762872290.7165412,-28491608.43478614,-3817476.2429857817,-136791.8351854096,10014.178312259975
5,18,375467663.16739887,-177276159.26184607,21322336.06108272,209856.69059440595,-87132.94690127624,-5453.737818256726,147.22291673684177,62.42109054558465,7.931553554910982
5,19,3322164262.4986444,-1726627746.1936915,178707708.73044503,2611648.3525802707,-365063.06617702765,-25407.881353316003,-421.52462597038783,76.61489979407266,10.950566395584486
5,20,-469976829759.1213,82763830707.42378,212951343.48297688,-322225658.8603815,-18363141.196457732,248867.71684854277,105183.17878751428,5816.982899830697,-449.22194795896445
5,21,61287604.40514672,-77167432.08204043,18043880.10963485,-488345.6183093968,-97806.87228761004,-2798.4934011932155,388.2495889388357,68.31917415658992,6.9279275727819005
5,22,796542144.0358925,-477065258.0722853,86397040.96673164,-3275788.1665944406,-258167.42775181637,-710.8751538766445,871.1573601482384,85.73087337074311,5.916650962284719
5,23,2584524838.493681,-848346678.5197694,66016691.965806104,2018104.6566368511,-156589.9172004606,-13904.450490680707,-164.0141534473669,67.15803300738918,9.399271918726265
5,24,-152709499752.31906,48014523091.60487,-2820911680.6679955,-162435276.51650175,2581737.458171158,612883.582287555,31483.07003012164,204.2865621180467,-119.54194442794359
5,25,1314485.3211597803,-6105076.541400783,2583108.3568927813,-163772.8627027437,-29704.023028906853,-512.4111944903653,281.5893037611978,52.18631344565916,6.320603801267396
5,26,-795197005114.7849,140121935543.1602,-998331942.6126953,-490772498.5716244,-20549527.892437547,568746.9657551779,122763.94534023886,5740.624911838801,-462.51828029064023
5,27,299333242.52102786,-239846181.73635167,59441348.08415149,-3621056.35538213,-222820.3452196596,72.32211435903301,828.1603663555115,83.88156755790126,6.14238901835175
5,28,92439355.38332787,-71055095.6166804,16469289.792092295,-779392.60942849,-83719.0005461685,-229.9915495754377,504.1963585773059,64.7190894331425,5.825880795067829
