sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,539328.6546143972,-2333365.8017525994,331783.71601371776,125263.55306376712,10848.134791405852,-1874.7758489303792,-796.0291799579338,-129.87794095739744,-2.409210193803268,5.9254536853387645,2.4710244232787253
5,1,165571878.90135586,-65729080.31480954,-4426102.884470624,1522075.8518459375,417091.30894160166,39058.373422090815,-4701.682807261095,-2484.567669020911,-460.6429005770412,-17.31721340036574,21.16064400488966
5,2,-7102743.951590111,3494120.182780732,83110.18542470619,-104786.79358375893,-21654.146919919887,-1333.3261333092448,414.3316589550699,166.58781832002396,35.44380208770935,4.987072183055105,0.24998215164915577
5,3,40598489.21968593,-17919140.195513677,-184486.99469428134,437427.37562101294,66380.932861043,642.6985196195016,-1559.694079130517,-343.7163459897234,-29.843129548883727,5.565925641741477,3.342130398742369
5,4,20668046.837400567,-9126683.510247359,-246846.4564789865,247237.36445876086,45196.721136583794,1478.5445658736114,-1023.7455299451228,-280.46300769167124,-31.161629245167312,4.490771499852763,3.5986491146011104
5,5,50768494.329742014,-22794709.83805412,-450324.98334700224,603577.3368426801,104243.87877001704,2842.8621524270334,-2332.5531973066127,-611.980710433836,-71.69864342663668,5.101365296396719,5.423194869297581
5,6,2727403.8432152704,-1832284.4127385034,159914.52014067885,63036.02140185203,3114.819117755989,-1421.844024582479,-399.87905501779073,-39.270111162592315,8.662625606631302,5.667805134229843,1.8857628481296889
5,7,-629587220.3678054,266944093.603042,11219383.209238717,-7041773.326033356,-1415746.5574063463,-65609.20601351782,26289.618060817353,7965.678083170673,1132.690215331608,13.298368413001125,-47.822301143028106
5,8,29226856.41370352,-16947147.15641489,546710.290663878,511822.4856135204,72877.89078444983,788.4586573862172,-2042.0055029799191,-550.1832919254222,-73.75386738828811,3.2090550108299616,5.703754143639004
5,9,-383909835.5838633,163374072.59925148,4599122.489205846,-3585292.272853893,-716959.5206517414,-50237.12052734498,8439.19663950623,3457.395373988258,594.623553561716,30.27099983766959,-19.19057671554216
5,10,-660454.2630467636,419389.93420810066,1215.5050863741874,-16801.031803389775,-3967.377134780573,-389.3242360804815,69.86452482615209,49.4833021557173,17.089181637726764,4.732821314566706,1.1691461510244978
5,11,-987147303.4362448,317996160.6965691,24171546.56510361,-4382740.6304871105,-1337234.0655815294,-153514.23340937434,2376.6938189174352,4800.981177193513,1040.091979403693,79.31635244717674,-28.958131685699925
5,12,-114891921.94095333,66507904.940565534,-4473841.293932206,-1807829.3037868876,-98036.86001405815,22346.64008646505,6431.988921024686,919.1299960005464,70.82501936488262,-4.689136123619133,-3.2994165059152154
