sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8
2,0,-1485346913056887.2,-3023904850000.8745,150004851079.91217,3429985288.52895,52951730.82637202,711502.4036061029,8969.257614246199,109.40603854063976,1.3104836704410527
2,1,-139279416167726.05,10026117965466.656,162449962060.0685,2194714035.6768403,29009011.0245853,382217.5646382123,5033.645841651788,66.2863044345806,0.8728916195995654
2,2,-157328027042.33316,-3043314480.3019395,14861403.613164604,6242618.789737678,479710.96415244445,28421.74160888331,1502.6088134150434,74.41242805094646,3.529810673317889
2,3,-90305871130544.89,469965074800.39844,35621118434.17223,827882371.0832372,15406171.511784717,265420.5387150463,4429.263349267841,72.85890115001469,1.1903754794021133
2,4,-31048683967438.883,-338950998249.2814,-741042660.232483,112828102.72729646,4923891.954723106,153615.30960186245,4200.747875041239,106.89767323818067,2.5980543397002562
2,5,-1046797492650700.6,-7585917860344.887,-17793347654.834827,845479788.1419315,25236756.422205336,515272.23001396534,9142.472318792794,150.56085375380394,2.366240434410757
2,6,-185189193165573.34,34848260580137.195,414869372300.69806,4649565543.628441,51947582.52620596,580287.7347696387,6482.122861093097,72.40872359160579,0.8088435234989777
2,7,-1934021020513493.8,14077564974017.86,433975451338.4504,6030708944.371777,70848158.0206705,787896.2420522375,8581.127518999738,92.66573617819775,0.9970909305712401
2,8,-705748676337815.4,12647227551598.736,282937765599.88995,3850235269.9877152,47385080.54898021,567022.6092614176,6725.7998205003205,79.55097724628342,0.9400204070925186
2,9,-3871052881839.807,915954158434.6349,19148675838.559937,368667716.3514871,7059100.290568289,135110.14590422928,2585.9106939649396,49.49235403306834,0.9472456672360479
2,10,-54389080469654.96,260160390956.91138,23607391252.14204,598029521.1617762,12018998.768517226,222793.08425244776,3992.7072862757736,70.45797203723563,1.2341834673631087
2,11,-42595975902.119125,1458830048.0752156,172138282.55500624,9668773.624088187,463402.59225433576,21100.005205065278,942.4571522787264,41.77304793289915,1.8456534060099854
2,12,-17168390382910.047,1028481184505.1577,26120929658.418083,500274183.6722802,9163762.392564971,166357.63262564337,3014.2544931093894,54.59303701694491,0.9886796445392112
2,13,-208055478194750.12,-108229753148.46461,44968789646.83399,1152231792.4235258,21422073.46887066,354972.26713725436,5587.035284575153,85.71654272288829,1.297405561616704
2,14,-751644922987533.4,-5345326441879.624,-3703734758.7499733,887399470.5962709,24355505.27003681,486878.12647668744,8532.771320813501,138.84469182745156,2.1528535554178365
2,15,-543007899537.3444,19826659354.954456,1291701204.8204486,47195775.88004869,1527558.1604652663,47688.32199724578,1470.6852670784006,45.15849350548684,1.3844414618855505
2,16,-24775222617355.6,-254782288399.29135,661616186.1371171,139026102.80816102,5345609.211767744,156575.6956370702,4057.884654582993,98.00778701243348,2.261964109719448
2,17,-5159872189793711.0,-13158936929749.674,308383185184.6872,6748508061.024563,93475197.41905436,1106763.6167979431,12179.804397373528,128.96243456819397,1.335939668933895
2,18,-57318874246055.26,91830007443.2355,20471888149.70426,566919987.0207682,11901424.241577942,226322.3706680725,4122.5262986728885,73.55569372014935,1.2986785175383173
2,19,-358298348577433.56,72455084967220.7,766972048320.9602,7719285420.88623,77519451.73339075,778393.0497162497,7816.009298181312,78.48218476787731,0.7880560300524692
2,20,-1337873057797062.5,18337285950212.188,418065544377.65106,5436128661.654911,62891285.50954428,703023.4454135776,7769.239619420386,85.5165779073037,0.9399491111969601
2,21,-368401086158206.0,58665180886422.25,650350098181.1277,6748694993.546076,69775142.99527308,721249.6169846052,7455.291448128878,77.06253698682052,0.7965663521559446
2,22,-4013341107259.54,-59737174778.660385,-277489637.9901488,29081793.122527894,1784140.9934485569,75381.90405974399,2774.5376371532784,94.94342519784303,3.1048776252347965
2,23,-175328532752741.9,-938008368276.1322,18079154217.42447,743457370.3976067,17203283.675692726,331239.9386125379,5845.495244926724,98.37145806685308,1.6098759121407833
2,24,-16589666488180.352,967683756028.8031,25027755382.07692,484258613.58564806,8943883.817228038,163616.90275621056,2986.936739136704,54.503449424685016,0.9944377980265234
2,25,-3269966606970295.5,-16963863401836.93,50541149855.51704,3140113867.2028027,59983635.5912973,892315.5008127774,11827.65684804013,146.81878299556274,1.7491361620214623
2,26,-133045131656135.23,-1235583285637.879,-3288962144.676342,248706291.1950953,9445180.713054582,249577.17727456315,5755.630431412295,123.46252059828184,2.5310591134121916
2,27,-105562232739.06998,1653537910.9405732,266836286.6989664,14840883.974489795,668499.2726295637,27995.795160055004,1137.938143687815,45.64177988314601,1.8193378410707504
2,28,-1386353662528228.0,-7630079130369.341,37141166291.79017,2010301973.8239546,41141050.79132046,665769.51145918,9653.75297696535,131.55715853596743,1.7253244527191076
2,29,-23021732058830.594,-214594707174.10385,1770430427.992266,164152358.7029586,5752265.387487029,159391.81367803438,3954.60548873986,92.11687643261077,2.0627742795950903
2,30,-12047963258919.941,3472315887397.6743,57959828891.29746,915182673.6534281,14412337.687341128,226935.11581320336,3573.270650326725,56.263916844703274,0.8859189770034522
2,31,-179717703647.82672,-1923550777.759186,147162042.33427697,13138858.651467325,722335.460481932,33605.95484526695,1443.312888323088,59.35209559472724,2.3796047589889833
2,32,-2985467900881087.5,-10893126314128.43,152765974891.56647,4275386576.1721034,68091627.51045692,904835.7063897765,11038.864769378039,128.5793975188972,1.4577235067934833
2,33,-817134735460116.2,-6136563469582.297,-16023963231.424665,695590628.8699967,21832231.970069807,464437.92065458273,8583.984229703141,147.42997679806695,2.4202371396907933
2,34,-308114208748336.1,11859237735601.852,213216356708.4989,2841099176.7492404,36052428.77265876,452829.1110679164,5674.670309422287,71.07579241441447,0.8901261423633691
2,35,-2660616632574.0303,-27841516457.80419,643648235.3154008,53623681.970973045,2274820.6006704243,78857.06600679911,2480.7615484548337,73.90514384109048,2.1301387278612864
2,36,-74225741570080.52,158411274738.7201,25759130995.238834,675225166.1316596,13553763.714685913,247422.60993371432,4335.289003465576,74.49486091869647,1.267585946553071
2,37,-93318768861098.98,14912266273520.148,205159200172.54346,2604394827.312452,32888254.35663177,415154.8632845652,5240.436468197096,66.14909688019078,0.8349881552272089
2,38,-16196318714691.656,240025689455.86923,13006927869.558165,330581038.44975305,7154819.87730007,147017.122730211,2962.597917434722,59.23509706444849,1.180537582854139
2,39,-73192906118386.5,407539003482.50714,30814741332.38684,731954084.815496,13955889.548621252,246591.4929059593,4222.526858548625,71.29177432810748,1.1957049855721331
2,40,-23737291286516.848,1783648798349.359,38910608748.13545,681749228.9220674,11594058.842438959,196189.54926374237,3316.9380761548464,56.070217672648255,0.9477971372896198
2,41,-818026129972148.2,3071755009468.0615,180245458976.35663,3164122938.8380966,44373407.32850562,575617.3328353922,7229.717205810141,89.4881761033574,1.1000327209590712
2,42,-406537001195636.7,27290280549639.36,376084435230.1698,4375764996.373824,49933177.681640655,568290.0521707786,6465.2986150839,73.55026006206829,0.8367131627227703
2,43,-196142531.65889007,89110797.69588463,9084991.028675053,772352.6623599606,64239.74251831934,5326.160827968889,441.38638045613334,36.57570332787748,3.030831578674477
2,44,-216478023765.81998,-2568803848.031565,145024642.17053902,13737489.349385258,762416.5007228834,35386.95602655749,1506.0954832852203,61.09456680876859,2.408385472063333
2,45,-834237033961214.9,-4465358247767.854,37083373401.16008,1647495568.2431765,33925172.93827802,564204.9729078851,8481.433773133647,120.50416604605832,1.6545759061781269
2,46,-5056703777027.223,448882472346.8766,12163855567.234568,262653883.40394786,5495245.863668014,114348.3638109227,2377.1067704207085,49.4072437663014,1.0268775010161628
2,47,-1300054902188418.2,18489179940940.47,415350464243.8659,5385009454.776144,62300704.8321768,697228.432308094,7717.945608804815,85.11107464078806,0.9373323739517118
2,48,-86654467742.54132,-1807579562.6902392,9859320.05386948,4374254.465998173,364263.1883823027,23437.725053854138,1347.5623301314215,72.65715564394203,3.755985719072447
2,49,-614845049652261.0,1533638507473.0378,132282400037.20636,2539000166.083613,37995392.140607215,520825.4830253256,6878.118929968097,89.2685543219418,1.1487386686229117
2,50,-3621879686594.3643,53778677255728.67,568056189376.5211,5996027775.728756,63290096.326739624,668048.3215615541,7051.475441546169,74.43070253735713,0.7856411790877355
2,51,-1389815471695064.5,177361918395.883,196329015663.61435,3795160764.583205,54196893.464200795,694448.1332507548,8481.972982481473,101.19434070814191,1.192638146645079
2,52,-730292724927.2709,25456246266.44493,1599228401.0810516,56214231.62082886,1749406.208347802,52499.931137897205,1556.2450538646667,45.929342358748,1.3533479638616512
2,53,-3960852720648819.5,7449716029449.178,522983721073.1005,7926843735.557489,93510885.20226754,1009828.2360377712,10503.14013385323,107.34251420115716,1.0876217193504987
2,54,-1713981046799651.0,-9095660459821.625,45304076686.24959,2313398250.277686,45789152.644990735,718220.3367811489,10102.336276990743,133.6094827172376,1.7011294286070107
2,55,-20168074397.364826,235015823.89842486,71137732.20217043,5359196.102588229,316177.5249249774,17098.267129482098,890.8805432820343,45.61552144414419,2.315616932606245
2,56,-76484026200182.33,15435303677328.629,207780950262.701,2624994489.7938347,33050105.846178,416036.37801243603,5237.025999971281,65.923136051244,0.8298335151880635
2,57,-273861576068464.9,813621558775.3435,73585119544.51692,1556304136.276625,25748346.648240186,390713.1695639513,5715.654180192547,82.20217297432319,1.1724307904212827
2,58,-2270611966.180079,3191707964.955056,153635978.54861492,7151775.122348987,332576.120088601,15465.148811781544,719.1453736209613,33.44100062843267,1.5550409734345596
2,59,-279858868411.53516,-3163632138.4795227,179473765.18386087,16161376.785041057,859358.3563008357,38310.1384351752,1569.008395606039,61.33626893167846,2.332773865270206
2,60,-33502077447584.66,-267186681117.02716,3595754363.605467,235657495.96938366,7333644.749813884,184812.46251718033,4212.366246787951,90.75364099846246,1.8894235044187888
2,61,-2402870228638.996,-13075669501.581871,1220169233.577022,67295629.91189796,2454463.533787167,77322.69103917305,2274.8384953606774,64.56606780354706,1.795934100252462
2,62,-1492403627835560.5,-5458866616162.168,101772527633.24538,2913873487.674736,49487025.67180398,707252.2979656243,9318.881543236223,117.5404223717666,1.4455653727625555
