NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,5.0,5,0.003968054307354769,0.0064939942378857175,0.0,0.018691588785046728
0.0,5.0,10,0.009214510728829442,0.006869341831530995,0.0,0.020036429872495445
0.0,5.0,20,0.005956859464437452,0.007103210764479138,0.0,0.022783556215948488
