sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,101631653233.91704,-108413688278.35262,5398639763.15196,560475359.2344176,20239292.371296387,-23797.35264972844,-20169.264650701036,5049.42455351625,1288.6585176980188,178.8177218214946,19.511119029510382
5,1,589518013.4105146,-1098902230.6533418,600299821.4818668,-81555032.22625145,-2649836.4970707535,786717.8246500022,152437.72714289586,18420.86169390896,1858.6973095519977,170.77740925985077,14.845235083841441
5,2,2901876167.275947,-6991100536.529643,4609089997.960492,-883725518.7509389,12073018.618509732,4684149.605765644,420117.7668918073,29413.9262198493,1892.6729180333614,117.96825349879451,7.263986908956209
5,3,-25002782150159.344,25607917820285.13,-1812566912783.2437,-86851335932.39546,215147721.3735938,215551279.25520584,14630376.403398918,594953.7264360347,10925.585615488073,-739.4897526550687,-108.20755054523877
5,4,45509862463.40365,-29169877950.822613,5660413306.966579,-216230745.332543,-26895473.076548416,225633.3946417875,220648.6366363091,26621.278296797253,2281.3130736763646,166.93099472893715,11.164847875387164
5,5,-1322861140981.1267,716697846038.6765,-47964420386.03756,-5492444467.751249,-72526431.26754403,24470548.26604237,2957153.164012737,199514.498641837,6729.3191817784555,-439.51158508443683,-116.95042134709253
5,6,1585974997.760067,-11061190197.783964,7887768809.403364,-1003529103.7652396,-22653876.312090278,2881558.771474293,385347.41695988405,31655.597602579877,2205.271553078064,142.32896022208462,8.83107058299612
5,7,44909441963.89627,-63533385388.3965,26817086550.280605,-3055612797.94199,-37574407.890533574,7087337.957382881,682293.2377211383,43824.27723111269,2454.1815153230477,129.56741131359433,6.656452351177161
5,8,302098932712.72986,-58089962819.02961,-2480170719.597641,296071865.8344339,52727186.58610465,3801266.214692611,39675.205911384226,-24909.75014957272,-2932.984489343488,6.5657749107356915,66.00108998309318
5,9,8806022930.590387,-18155382351.934807,7020360582.562902,-674524151.6156251,-27324101.088219218,1352382.7632700165,281591.7712624645,27765.815831514592,2211.8544354257865,158.98739471156549,10.757670930728745
