NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,4.0,5,0.005234277425181693,0.006851943299015916,0.0,0.018740031897926633
0.0,4.0,10,0.010240015627310379,0.006848354146995059,0.0,0.023825731790333562
0.0,4.0,20,0.007789038515043669,0.007278717451000243,0.0,0.01972386587771203
