NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,50.0,5,0.010989444823244774,0.008306562992480719,0.0,0.04419889502762431
0.0,50.0,10,0.013004078379918007,0.005555144711482827,0.0,0.02809917355371901
0.0,50.0,20,0.014136185518797275,0.005132869095006184,0.003972758229284903,0.029556650246305417
