sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,-20512456.29902802,45870507.831631325,-24442201.864703484,-679687.6349774811,1796358.613193762,647451.8286243499,143358.05240510424,22256.453156428444,1479.9086598264262,-614.2587622801624,-369.16371568644917
5,1,-79935426.15231928,75678150.87386729,-4277775.352278092,-5178320.538969112,-486434.87482130673,330732.0065172187,179526.43005202033,51776.84920889077,9034.752940157612,-94.42454081732554,-900.6690129384407
5,2,96018.27697163715,803527.7479719417,-565695.1603379454,1526121.6517812181,736025.8818963064,227290.1948953286,57312.684053018755,12342.664530089452,2132.787130974347,183.54930078797136,-72.38195189158328
5,3,17221793.916248288,-30013102.468675964,11329781.634284375,3340151.2078371486,323728.57990725024,-6251.240827601042,457.33200470343314,5345.402412726974,3305.1360015293576,1383.7532744918565,487.06660865679726
5,4,2561121.1786330743,-13951294.63811271,5217615.828700615,2650194.6211994253,804524.6277577297,204908.03955029015,47089.63617123615,9932.184997195525,1905.4152185359019,319.9906464033052,42.0584313454973
5,5,2063006.6263190177,-7725211.410671881,6317005.426874715,3431703.677263005,436226.61873951706,-436821.2049321779,-397304.1454305395,-190190.58363428927,-39961.3688537766,33256.90120049994,56615.758646441915
5,6,-19940243.535406217,34793561.27004393,-7485043.532474472,-4603381.858082203,-5141.792160244962,664878.7136337097,345053.344830972,105742.02264369403,16180.461917795395,-5169.028037034007,-6247.109510354258
5,7,11618526.646914244,-18722115.652695302,4723369.90051129,2658132.6867006305,754427.402794339,181464.89923307393,42103.45074704104,9888.496527984058,2384.6685136039414,589.5477802154875,148.38247045778203
5,8,-19889594.603892572,56359203.155721664,-21043275.28103682,-5698211.862739084,556504.2817011403,828603.3164967945,345671.58020900394,93763.01411520383,13699.472537473956,-3249.998381812767,-3950.2883003192283
5,9,506953679.51256096,-1131845646.035328,299828701.16468966,100911545.74732432,10619580.276473608,-2418150.912232615,-1595005.425997029,-480754.29286351276,-84071.87487815935,4757.551198080602,12298.549961751469
5,10,-76773218.46723822,143567639.2073482,-51600589.25559096,-18677249.54859188,2275372.4611985064,3082679.8833185867,1187044.0736325658,263516.358296557,5666.807993806061,-30890.89614715322,-21385.32720950971
5,11,1094235332.832387,-743116143.6316854,-63003336.520383336,45669151.90908694,19119907.178538743,3131943.9147779243,-404789.51429827994,-450164.4393363444,-152381.9525137924,-15064.456595008196,17115.004812016196
5,12,8276404559.702036,-3374241541.4227633,-684879545.3251512,66038400.50369959,69213506.27444321,18700989.054678377,1418426.7392964873,-991822.9089634093,-498775.4306863875,-84395.76253164429,40332.97539480405
5,13,-583686.9417663809,5587750.176448215,-6297990.370155052,2179315.9445803305,1126994.5637928366,298078.4785048717,62328.60956451437,11377.021213025588,1845.1102210120412,253.6100547034963,22.78470470342799
5,14,491655.38266262226,-6641193.991745772,3994737.0471133823,1738132.1841165647,490710.8015073553,124659.28156169597,32840.89975673344,9740.691736721155,3265.4147133296146,1175.3048568954866,431.5995230316395
5,15,-16655134.457090734,24883107.038586386,-4717151.719928734,-1365201.6487913704,163392.6179563206,201452.43220219057,83311.54178925452,25396.08485778574,6323.52201666107,1221.3616104398632,104.71231515218
5,16,34506.45942287098,2251127.290524646,-3057498.636096791,1802490.7848133561,1004188.3273086266,286526.75923587225,62446.200461200446,11438.674688875526,1761.0570423327074,198.27488186661517,0.4759853289711108
5,17,151916.68261738724,-1382258.6848808958,2152134.268161827,1086238.2013277684,399706.2695490517,135556.52652983528,44961.1097214261,14837.346122916328,4886.5265209335885,1602.8892748988922,521.7139711104206
5,18,-29231411358.944214,9665539668.712065,2154073558.107432,-64604797.39135014,-150355791.07294884,-43316608.808695585,-4406752.775607481,1537354.400820781,865570.3682031629,155593.71487855623,-57385.31395362936
5,19,-5533534.543487431,25151231.49735214,-25253141.79912255,-1831798.250111446,1104871.8200682718,566491.4448072832,173893.93602144724,39809.856262411064,5838.63896226267,-416.68762409393105,-794.3458295664161
5,20,97114.20665593851,-935278.5436229948,1480827.2216280934,1209649.8292830384,516428.56525132345,172096.90639773585,50536.89199243102,13794.465634854798,3597.5697020921098,910.3186149292324,225.4853349944039
