sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,2257147688406114.5,-291619177806587.8,9404566911627.887,90315971825.20067,-3709260474.7269793,-115506404.90186195,-737232.1753921334,60099.46501323543,3302.882061477105,115.12902445860001,3.3538765556714374
5,1,75969048363892.4,-24128299385879.24,1074552752422.9055,37372194510.403145,133698202.66976367,-33394803.886867244,-1684240.3873020175,-41367.67175415754,365.9919424315074,112.61575552825967,8.476611853386169
5,2,221165515100340.5,-129911610308820.73,14642401451635.293,105651069662.2897,-3525161875.032767,-152625776.40757084,-3231751.718093764,-20620.758623051544,1877.8521993998972,123.17880923701354,5.265668860359777
5,3,2074379513379352.5,-194919126763257.22,3033250243468.635,111608900005.89261,-165898193.20793635,-64675152.799548596,-1321870.4534226318,18622.36204590044,2404.6116683749897,112.36585901622055,3.985973005947693
5,4,8502597852441297.0,-1269134344136238.2,35266572519876.81,946937110784.3214,6129152614.323569,-267335018.21454024,-11786251.832522573,-262690.7554073918,-2172.9348608600953,127.38037390970952,9.033796754341349
5,5,325586178527165.44,-107141291225141.19,5384597657453.755,32414254565.545,-2646977217.2644787,-79268210.39154397,-490422.63693154376,49971.59161923774,2947.3834126941215,112.07247034400793,3.5703876112146493
5,6,15839668915026.496,-7656948288616.149,1009628534939.8107,-33918396019.140392,-922301256.0664308,9636525.851175742,1416209.1548281019,66223.17115337911,2405.3179593295395,78.64399571237571,2.44566874628539
5,7,8539998987483061.0,-878946345700871.0,9984960122107.6,446864363528.7332,3247637603.7088695,-115614300.63500796,-3950230.503920431,-34821.06192335666,1895.9156309117543,120.25632888917116,4.5282740117999305
5,8,318913910943795.3,-69133157549676.45,3302511061665.9375,33131046182.100018,-1889228630.956513,-68199442.20878176,-543399.9117774777,45071.28123427161,2861.772943056549,112.14426418668863,3.6116797933845803
5,9,-51091391266788.88,3951424537216.38,761657851925.448,-23749066922.205612,-1452012310.6962101,-29621949.075218756,240124.9640665774,48110.227421093405,2578.215960171139,103.86140879907259,3.6393195081353498
5,10,-73444573323880.16,-3626651219172.0015,793862998942.4199,5023450851.900345,-699894212.7028338,-26685673.43819424,-197969.06727398525,29036.626215894532,2147.0927487959643,102.30995371937418,4.052416067849777
5,11,373556723815220.0,-133395806531341.33,14954615735175.996,-488336949555.45166,-5529546248.820679,116247072.86631587,6110493.9196979655,170025.10981817578,3936.1294884053113,84.40490236097945,1.7475742506937442
5,12,443708206201817.5,-126884861805798.53,10420186404284.94,-146905043581.2436,-6159441242.30613,-48685577.00604861,2124429.043497324,115252.11410263558,3752.9143733888664,102.24768963310248,2.550330818960302
5,13,18854068545866.35,-16353159460689.758,3084249597649.0327,-41394081074.06127,-2941080801.5471983,-74436970.62258506,-825994.1447920701,29589.4556105729,2610.4792870638644,128.75781720413508,5.28353189985258
5,14,1.6709900287942766e+16,-954924187917714.1,-5812809392721.303,417769252706.0731,12507013865.69175,111243072.1711087,-3348218.1087506576,-151145.06468242095,-1977.4055975725068,82.85877804102839,7.0634335139952755
5,15,14806648311213.818,-8904732793430.115,1074200251422.068,-8988051717.287342,-1040998311.4827139,-21563668.196843743,286476.302162441,43642.069292464505,2336.0257965543506,96.68826683178023,3.5374504375815503
5,16,-405701206942634.6,25719082836101.723,574281390952.9253,-21401186041.335747,-1185117724.3411167,-21181253.584051285,413978.79969911795,50082.9578403395,2547.3358527721202,100.95850800895104,3.5208434721833224
