NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,500.0,5,0.010493770777360993,0.008551266464303908,0.0,0.03614457831325301
0.0,500.0,10,0.015016918969700609,0.012293380374633995,0.0,0.05172413793103448
0.0,500.0,20,0.014881362798809736,0.012042353534706977,0.0,0.05333333333333334
