sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,117765.15396783684,617589.4314741539,-156236.69448675873,410015.96789856866,482445.5443120267,334618.5078635381,178755.82976259757,74615.01269073131,19171.39317183267,-4832.28157228485,-12205.679797649116
5,1,-31744481.026565745,51073311.3575775,2433143.909450016,-12224433.74499056,-6652471.893771396,-692876.2184174237,1401633.8009158005,1245427.1210883055,546009.231131711,20609.101109110477,-222429.10518384405
5,2,-167354.8945617964,10012002.101678664,-7155862.811595774,-4301267.625670885,-261262.14604552617,1414020.8006005145,1461279.5882189649,906110.3117831154,318451.59049480245,-98400.10774690277,-325710.1218087663
5,3,356938.52629560843,-760961.3823200346,1392743.581802849,1341942.8453172313,606183.3840936737,91886.24423043542,-99904.11776072788,-105539.94136883639,-48140.490789031915,8916.522015465407,45114.45083314385
5,4,299823.06771126325,-658953.4749511731,1793879.8032881028,1024597.7431060799,238272.65286070583,-23287.660917998455,-42898.7324495568,-7778.627929381676,21063.81293293759,34646.90865238357,37405.478253956084
5,5,-155093.51812691457,1873861.8461870118,-418414.83631766966,-889475.9422071488,45879.0598007029,903588.3926598228,1134103.3926360619,842383.9567905748,302922.0403347622,-265043.0757160632,-741509.5645699712
5,6,-15875940.565866321,26698121.011364073,2182718.5394051247,-5286331.075013276,-3351993.6695647077,-753097.1440274381,427324.01715402195,577616.6941127441,337094.4438788312,67187.71731265943,-109290.26785662712
5,7,164296.14800379006,231407.7825431034,334389.4725214343,781349.753969804,662835.0346190187,370758.9203377102,155169.7449425773,43466.26175608493,-1770.181621356345,-14742.591739408654,-15013.723755006631
5,8,-28513442.862493377,79310690.99736252,2280758.9142448255,-24393196.159858815,-18167657.230614133,-5732717.791170826,2339858.2743406375,4811791.304308523,3613208.4568900196,913951.7797902033,-1815604.9446315796
5,9,-111510.83990314062,3538438.936728031,-8645985.104414456,5078428.554865944,3534102.7450037394,1217624.193724438,176334.11635513164,-148888.65405598143,-201319.97470378398,-172043.9906927311,-128595.49404783073
5,10,1765425.1976541819,-2289617.5597521383,495405.95596484997,1264762.6921582904,800763.4837438047,332244.25503042695,98086.6997744445,13797.389773827068,-7574.583664468804,-8941.175439375293,-6091.860412532847
5,11,545432.4676015372,-1352966.9412534162,2016239.5116515614,1300185.5566048524,427648.191042174,61574.219215423014,-24563.13691995755,-20411.924488633314,-2865.627674011933,8110.483837590931,11723.925268406812
5,12,-5024760.12285458,12305921.425774083,-2215506.250863281,-3967055.1016028803,-1093309.4498856997,632630.3882423656,879925.2957673204,541859.9622269135,181795.48875861528,-33899.70122507545,-119732.72669692624
5,13,709336.2329037535,-2154054.638928097,1900942.2638169208,1449305.9988546579,530862.5196797459,88984.31819127088,-31416.470891423676,-33132.7378872959,-11882.95438742346,3454.3283785689437,9804.478359881336
5,14,185905.1622445534,286183.8042866979,741746.7612826255,600551.1828593761,338325.6203330586,164624.74410001285,75349.3365058093,33847.09675327657,15313.314840343539,7105.381743849672,3423.9222299248063
5,15,59453.7145162041,650000.4679674486,747868.5135582899,567884.1048765186,355708.31457250996,196443.80582205695,97430.26863631724,42694.21646202269,15173.180170490594,2670.673487960077,-2210.0658428670013
5,16,-475442.7094276789,1373386.7851209901,588312.6158391347,315218.8601121153,293709.9903379752,233192.96049390998,140105.29076956844,63816.76191121802,18975.876838534296,-1313.9384255689965,-7740.310138328866
5,17,55658.88454146933,1978435.1335811901,-3877125.7930540754,5163809.568687223,6414412.024070143,5658113.582598172,3621067.854599429,-162769.7441758168,-6530626.47247629,-16682223.054769069,-32302680.30674571
5,18,127715.96436169268,385823.8830237776,528894.8426540515,1058738.5494255004,498935.4199954608,168073.46111378408,49255.17831261092,13513.967966652568,3606.924521468242,964.2868344517589,266.87873374154873
5,19,-38818839.538650975,126401804.45122243,-62422138.04387666,-54356320.81133358,-3530189.408167819,15481026.668987365,13268315.842041114,6279697.871360255,1103417.523122682,-1429522.662137324,-2188198.344024882
5,20,-204805494.218366,456871958.19559157,-68990970.37067984,-170285463.60347244,-61181924.94103791,13687605.947790839,28745286.99008961,18606440.067983463,6223983.860342932,-1386685.0096973004,-4440395.954971126
5,21,166428.4236874816,-414958.05731654284,2275535.8313219748,230425.55358929434,58240.55032741726,61995.1673611747,46910.11894951897,28887.017591557968,16211.85198803441,8709.841793361637,4580.610237514551
5,22,991982076.9324772,-1166048886.7353034,-162139041.90808114,238740750.56902587,150237521.13755944,28558637.615181584,-18354913.122567575,-19844441.892032046,-9288910.06109228,-785481.6039438971,3224545.0531628937
5,23,1358419.550341609,-3260118.1755682873,2296035.696001737,2271143.915396283,696070.4203185578,-123175.62847837112,-264462.36037313234,-161132.12641231905,-41956.72758492677,30093.181746896218,58611.68619971547
5,24,111954.79899237989,228429.48595983782,983788.7823073745,790505.3729852238,389062.6954985062,160012.142875863,61769.93319191037,23875.118331430644,9679.410862611914,4248.131664690905,2039.7567819271835
5,25,-21077.12256065186,1361521.601326515,52371.12907973526,227734.0418303016,316234.74563755636,241491.21984889344,136496.0859871622,60021.7888171747,17669.744914210638,-1219.0203383661467,-7400.674167088009
5,26,-14206.360290697752,2362611.674274176,-1090382.1051852093,-1999166.4432828967,-657654.5694680586,1453562.8888252147,3053664.080220438,3368418.493550096,2088809.2370930011,-771042.1917532821,-5012991.133229961
5,27,112910.10132284912,546970.4710361428,373836.72720881656,570331.9894735272,457951.02224932966,263466.1627302097,121673.8105026093,44964.831639234435,10643.315556879204,-1975.814213948275,-5141.165489613964
5,28,11931.592780363415,1045074.9348388473,-208691.10880356465,440356.21244795347,504115.873656645,311304.86211177753,142444.03768183533,48682.71176867631,8049.088043379783,-5451.216360802201,-7704.537834394356
5,29,99988.3384688605,876824.8799381638,-389640.6403062874,375755.09509902063,614532.9551934239,484687.87098338426,279302.67353281827,116909.95509186081,17267.330286925895,-32997.241991365205,-52001.130150396275
