sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,-121410573.56245816,53786656.09470307,17915433.9606885,-78975.66937761365,-2278029.361552418,-1052601.5591120133,-196541.25133646675,58031.44823146627,60414.206459715795,17842.147735735805,-8303.4266995491
5,1,-44294420139.93922,20994176415.84281,7735679434.32074,50642720.056797415,-1120175168.3507607,-583451906.9595174,-128087705.63582079,33455657.201588355,43388589.912138276,15043480.583413921,-7270464.255147295
5,2,-3852638940.650613,1949715323.7041566,564293568.6995101,-42362424.39499976,-87827420.26002073,-34993279.46089967,-4960172.335114124,2667135.8842601334,2157495.9018311813,569365.4307594814,-306143.9173315327
5,3,-27924369.292758297,14808145.597934326,3912896.5505357,-520842.4201973685,-675048.5133293946,-225620.13045387247,-16244.812746427622,22643.16145478439,13247.568686626924,2624.6425722781596,-1734.0724787858398
5,4,17509508.912741352,-9376285.36014325,-2515111.734647297,314366.55604308785,436832.55882740335,154543.1095238057,14829.231075000976,-14515.311085811561,-9463.968533591498,-2077.3580873010956,1336.913812999737
5,5,-75623145.90556681,42636368.8512514,9947921.3308498,-2096281.9804089784,-1908908.8240216065,-522117.983686269,1616.2899718128806,64716.59864424542,29834.712152254673,4437.024727662428,-3849.370875588639
5,6,-223429349.6414951,97429147.99408375,35318471.97606086,627829.0933027029,-4463767.8778541405,-2252468.1861263616,-471674.6329432402,115868.26447343294,140987.88116081498,45227.75896397148,-20868.370829342435
5,7,385646110.527059,-173316154.56187797,-60917669.14130841,87039.93715625841,8145426.856468837,3851737.879619423,720434.7636453365,-230407.83180101236,-236522.07303481357,-69732.14825866891,34086.52541000541
5,8,-1893721317.667614,996689395.2594432,322322597.576755,-24799544.781652607,-56604050.877929926,-23250746.251025233,-3041447.988228712,2156678.26135121,1658691.777273902,421652.0743805183,-257630.96270127664
5,9,-117190508.5474628,59085280.38615387,18121607.674632452,-1185751.3097591922,-2894362.551816253,-1195060.871839954,-172201.68035993088,96242.77103578152,78319.34523535758,20642.238647475282,-11523.815347227415
5,10,4585037146.525518,-1970426420.1712968,-621597155.0330747,5684007.130285013,73704155.7064411,32406162.343398735,5817008.669481518,-1640615.5412055461,-1664974.724480406,-482606.032144542,215427.716463801
5,11,-60419288.23374047,37262079.64055885,8152667.137288652,-2321378.3893550755,-1849417.4030067734,-464456.4785510754,27196.959741088216,72024.27433750489,30719.7695349359,3936.4973871230773,-4337.077281147775
5,12,-30962441115.694157,12855381124.48187,5098847636.99881,286387024.8067916,-586105052.0447097,-342261476.50690657,-87906614.70757619,11608758.025018247,22828664.241394352,8778391.640362019,-3685051.9217466107
5,13,-17102478.674554743,10212976.339861678,2463128.1116887773,-511303.15668164915,-522889.57711502817,-167401.01881573026,-7735.830712859314,21077.00979441579,12275.497750406397,2492.1958427398113,-1855.28215759077
5,14,-38736123.673247576,20429394.661354207,7057484.626192039,-318612.6606452741,-1241379.5093477075,-585326.573717962,-103528.22783018452,49062.66789411886,47684.43571240572,14418.400123914285,-8147.133891997695
5,15,-41274798.87090919,20241166.328533713,7808003.254473768,49131.77596110242,-1221594.7867675188,-652336.6227499804,-143386.86120186516,42255.161003909496,53025.88480099904,18243.584632834038,-9243.550086779245
5,16,-1987569.605168501,1637942.5737853008,207172.63046563853,-143937.41940472895,-81613.83805079423,-17647.429118101332,2615.227859713357,3981.982854413207,1770.3300590328054,274.98092103107336,-262.8283259346996
5,17,-793616059.4187596,448068720.7613412,105685850.90953878,-21698233.13217364,-20394931.497574776,-5691893.529091619,-4446.38335052476,703388.0051338185,326457.59385501686,48343.83410773549,-42459.60153252281
5,18,-351593496.3710609,153071056.6188395,48998059.74878679,-754849.7929979911,-6097658.384533775,-2620543.7661843137,-429423.5239629264,154258.9122010525,136227.0096649457,35872.522958105284,-17290.751904276683
5,19,-356797637.8954224,154401393.20411116,54510276.435230315,961460.24660301,-6670906.528479231,-3356405.915144497,-718258.4864809428,157186.31209134337,204092.59073437547,67620.00938616248,-29988.473276287696
5,20,18390294.55907865,-10296338.906485775,-2669194.1200509383,406059.2484756224,501742.70743441867,172741.8130935055,14190.623710256441,-17884.698909528575,-11246.425701313472,-2402.141895936678,1637.0642892678145
5,21,-16990509586.51698,7003425704.337355,2585576162.812823,102013786.39621134,-290784364.90633845,-155727047.59558782,-36319710.25030216,5848955.631602307,9291546.866611037,3283617.1024035183,-1374860.2786428272
5,22,14567257.627008718,-7928159.382169454,-2038269.8747418402,316581.3357115643,366124.6595905795,116424.05152961802,6489.934298031955,-12151.35041048311,-6670.52062015742,-1212.4234901837835,899.0234894197641
5,23,-12592091.830914268,6638968.869121154,1980519.8187089486,-186721.15469636623,-342824.9513810982,-133082.1050371613,-15637.330230596222,12529.44907431117,9093.373488941885,2225.8393918881343,-1334.2570199097377
5,24,-18265903.694303922,9248551.54530966,2423687.0358704054,-276244.0095648946,-378934.1392702894,-127309.5850968881,-10862.315889058014,11260.547082289828,6808.732793601937,1406.7590171737136,-827.7838415448463
5,25,-101674376.04623663,51740529.62136544,13657067.64958041,-1377512.9293399223,-2098893.7160643414,-751630.658295269,-84675.70135775948,59565.81508705906,40988.39939623005,9471.46580475041,-5225.855447749539
5,26,186358850.09473836,-87319600.47797388,-23962730.97989414,1711452.6433991778,3302334.0961732385,1211318.6545774422,146988.37871732254,-86632.3230316209,-60948.13686599276,-14057.352389325615,7533.165695631531
5,27,-190165898.21772978,105562446.13414739,25494439.93306694,-4909866.6805867925,-4801754.714984275,-1359597.4474894626,-8761.140087005448,164013.14030931366,76823.89574339254,11527.867243852816,-9905.43611255561
