NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,1.0,5,0.00873065160128582,0.006938366995273871,0.0,0.01694915254237288
0.0,1.0,10,0.011662871433950457,0.0054970388967921155,0.0,0.017431002282631253
0.0,1.0,20,0.007111240988136344,0.007025147303042049,0.0,0.016468151216986016
