NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,10.0,5,0.010944523014460042,0.006654393814999754,0.0,0.022463206816421378
0.0,10.0,10,0.013181749323068806,0.0038438382035589783,0.0,0.021890547263681594
0.0,10.0,20,0.014080049380081394,0.0023308215510246754,0.007690864753329581,0.021012006861063463
