sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,-1627247.0426001963,428228.12809542706,180165.98315318467,27785.03087707981,-2933.3880830005655,-3380.4484816695212,-1237.196292844085,-267.69980379457553,-5.610815830539754,30.230379502798787,20.368703508789658
5,1,1135996770.3563566,-656198594.872716,-106499834.15258886,36413180.29818591,20715492.04367213,3816883.9760981994,-455087.2591854213,-535814.219470155,-176637.3347775964,-15448.75475999285,19432.479284590274
5,2,10998891.833495507,-7144606.649744071,-519563.5087072829,462698.7103955232,150057.8859601489,11854.61844182518,-6559.7481425337455,-3201.628018971265,-704.7807700022257,3.9991849753422763,86.95051143932419
5,3,-46588651.97773518,19638256.065049425,3752349.8047724557,-424641.7559082155,-388255.9805787404,-99860.75461298178,-6283.404276998087,5753.9504239236585,2753.8783539325755,462.2561539483508,-211.81921245464804
5,4,4418964159.55799,-1879775071.6342735,-298109716.71876764,37433062.68101376,27909957.89047974,6697164.275564184,483369.9271702148,-298547.0730877538,-145921.29338143475,-25116.640740826253,10056.584996562962
5,5,-85750909.1084674,41501431.83896847,5687027.645160098,-1398655.7346853209,-750126.1581808532,-144593.02838416657,2467.088239674423,11541.203828319247,4121.425096897021,506.95663875851386,-315.79827560951696
5,6,-385627013.48377675,152540599.13998052,48482725.81339407,529999.1426782177,-4942572.675340857,-2202178.300842478,-411320.2979169645,89383.54019597493,98207.63055791505,28545.909000783962,-11647.6785337324
5,7,-7919101.9922693595,5822600.062638474,313866.31083837885,-462410.61396374623,-140241.41588869606,-6434.019267954119,9002.258849150294,4073.731840150713,918.3744062477257,6.489827178193247,-112.42778862824565
5,8,-219390532.32884175,86126286.60688202,19824964.32433275,-1225751.3001401888,-1924141.1733055552,-579149.8406885617,-53998.559902014764,30140.71725045438,16618.877639131602,3004.5997342571145,-1374.4325612257767
5,9,-41633469.96567117,15831242.147065708,3285100.057245183,-251576.8658888562,-289822.69937077153,-75438.73435213986,-5143.504542598321,3754.4316054931173,1746.4125921800935,281.6136462395524,-114.81813632167068
5,10,-10398893.363078156,5032849.123171569,697334.9793854895,-177187.31400274197,-89423.41558749687,-15733.271875325781,788.4025824273717,1429.3225409257977,482.4697105734683,62.07007432678385,-30.51194836899146
5,11,602167575.9168401,-342767261.25725687,-34996970.32845836,15786934.051291825,6696500.270491799,1064859.5353121473,-106954.24863578581,-120770.33110945673,-37899.190789575805,-3647.2917962778206,3272.4490594622553
5,12,-19978386.143826246,8271440.120014786,1612320.5842310938,-169621.3626588729,-162707.0554257233,-42255.26696757511,-2708.264278820423,2438.989510627968,1180.8780117227063,205.85795275186007,-85.23642555514166
5,13,14988205.87274584,-7661060.680486605,-1086738.4073883067,321263.4161018445,166198.75520254805,29586.06344993395,-1939.3406217812847,-2925.504809176075,-927.5502808131957,-77.0510910336173,89.87929866844038
5,14,-4902456.228604575,2376040.7850730186,580467.2283289164,-71544.65434288568,-81912.2357464725,-24389.528460115,-1488.6824682870204,2078.4998050122485,1118.2925192134867,218.533360777321,-111.75162942266951
5,15,1977682.344371591,-1352154.5306886188,-50490.37345174147,79670.08829978967,23558.12257565349,2267.4363701813213,-700.624291127881,-377.2843450852248,-76.62102215736266,8.6920375052507,15.839837793682134
5,16,-50747343.95569989,27545841.464257404,4175359.904867077,-1072531.0091906707,-660223.7632359114,-150364.36079309028,-1894.1609542213334,12992.254724052294,5642.170509359131,880.1249974789048,-522.8998294473831
5,17,32252068.67419961,-18289030.63846438,-1787296.4505709382,927972.4752105416,344183.3073025778,39232.34962958345,-9643.01123150311,-5851.301373724462,-1403.6189542577342,-50.99034151411773,131.32901406351073
5,18,133187013.67073376,-60771795.37939222,-10605844.962737825,1969203.6514165262,1305010.0470425743,269639.8610363554,-3425.8854270929,-21275.852768001412,-7436.979795083806,-814.565852252663,602.2981689343379
5,19,118231147.28673352,-81748413.47327256,-1898840.7372472275,5450125.699120114,1241725.4508332354,-2315.550144962712,-76026.852423284,-25829.47110239572,-4398.974332684352,232.94750809957137,533.8869048285346
5,20,17879748.251533993,-9255675.677592177,-1226846.6651608455,368010.0420769386,186605.69305991198,34390.055681226906,-1364.494475973007,-3049.5395829995837,-1022.80121384923,-101.10803411830429,93.06154631420432
5,21,-2049868.4941788365,1417932.1291179052,122521.98474577726,-108741.1793474915,-40342.25098305476,-3315.1909348974323,2524.5251008001355,1380.9315324525965,365.22115825138246,20.137284332600668,-39.31975802058456
