sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10
5,0,8.088643271982437e+23,-6.949588493151328e+22,7.073206496863888e+20,-7.07433767511758e+17,-4631210324307193.0,-8958424695051.205,-3543548756.3408403,46700406.0240393,247547.26424641427,894.6748080246963,2.776277622562979
5,1,2.9611989133185595e+24,-8.062239932085663e+22,3.456571884873253e+20,5.468588827584544e+17,-1023947315067278.8,-6710879201552.63,-16356105275.975271,-9440652.620747201,126054.29364490297,843.0788716760611,3.7491826295742965
5,2,1.2747349357614326e+24,-4.588545045014658e+22,2.636015790235415e+20,1.993702241441665e+17,-1442104210806032.8,-5772129599866.986,-9891304446.310228,10009624.849962832,158970.29978407916,819.8369415298654,3.259726648413921
5,3,5.267141706587606e+24,-3.72574891121486e+23,2.081874533057363e+21,2.2365271286483505e+18,-3316685991027401.0,-18716114298816.51,-42971781360.66522,-44095297.61149332,128166.48077138979,1006.1686513136092,4.2508035315069295
5,4,2.9284635369007496e+24,-7.418768997528967e+22,4.8005103137138724e+20,3.951410099341917e+16,-2656285400455590.5,-7500506514992.176,-8099995721.626103,25557341.08857415,200685.26527707523,857.4757900358258,3.0049677643029162
5,5,3.466244397256123e+25,-3.258380287174739e+23,4.884810887155044e+20,1.9936651985937733e+18,147658499637753.7,-11025144573213.518,-30673099594.26426,-23421065.98899473,157868.36681583466,972.6824959263128,3.6893155114148386
5,6,3.461985257794482e+24,-9.79782543923359e+22,8.738651656304322e+20,-2.0629069660305103e+18,-4401804534819427.0,2024730029071.7832,30198587130.591423,105137045.12308991,279603.50850713643,667.6194868443035,1.5166729427139112
5,7,8.705454849082816e+23,-4.4171691549997975e+22,1.831180269282268e+20,3.998411408806569e+17,-383759587277032.9,-4509402540779.249,-13862869499.311563,-14105509.207544992,98621.25928119861,795.674708695679,3.8626553921039233
5,8,7.302065375025602e+23,-5.688130329616576e+22,1.1478575741612094e+21,-4.182400556339074e+18,-8190314424497557.0,-2687073037233.2007,27598349287.02127,116127822.05829829,335703.7534210615,841.8151894133504,1.962026473111092
5,9,3.0012674245989996e+25,-4.222689424009861e+23,1.4736733448105723e+21,1.306681534691791e+18,-5487785864592523.0,-18231914873603.01,-22305885148.550755,31497835.38062508,274512.1945590875,1026.8429133738703,3.032038146155509
5,10,3.7492979322833505e+23,-1.128645093810318e+22,9.189456387875825e+19,-5.1284588561993496e+16,-955359626036134.2,-2570300050958.3213,-1033386544.7849478,23997449.793121397,154120.99640152024,682.118652849961,2.597047671207901
5,11,1.3695543441779357e+24,-2.717051212046861e+22,6.711618079078832e+19,3.372654339905606e+17,157518575156931.7,-2835851142517.4883,-12266872603.782085,-19505440.233230066,70753.50407286885,748.8861739701115,4.019254491049506
5,12,4.740773756138037e+25,-2.8949118257465098e+23,-4.074931481700381e+19,1.5644001412324104e+18,3208504233308060.0,-1785941543422.4795,-25105179465.38605,-61178278.8613185,16137.495758158568,810.9944262757172,4.491930805010364
5,13,1.2289626037013365e+24,-2.9228989395036102e+23,1.6847611691545136e+21,1.1915737239484055e+18,-4807976698546233.0,-18025876662888.613,-30684784730.392178,-545582.4853669256,216175.14166218595,1033.529764545781,3.542369122693094
5,14,3.8269210353205154e+23,-2.5850274799702407e+22,3.202457068362023e+20,4.919878726793894e+16,-1757942937832286.8,-6130614264566.857,-10814203569.498093,6123896.862863582,149424.64296310506,825.9038640780896,3.4597508499502596
5,15,1.3272870436367106e+24,-5.428355218647701e+22,7.659787361782512e+20,-3.891251391113639e+18,595135618400763.1,19115001465568.92,57458807334.94991,130771194.24770935,272533.2950965251,551.0589426246596,1.1028777395177245
5,16,-6.323713589508668e+24,1.684202094782235e+23,-1.2091650607448764e+21,6.044670067935269e+17,8102798937812305.0,23901390866902.816,50909162869.77033,88034512.77040243,112673.0634866557,22.860109991148352,-0.5382468727887366
5,17,1.1001255854398522e+21,-4.297917939177786e+20,2.200425550109459e+19,-1.6499433814805933e+17,-198079196023245.62,1033440755698.1434,7389975977.778422,31909546.666038666,117608.93842144258,404.8430296527162,1.3492213342737165
5,18,3.199971703027122e+25,-3.348647503353272e+23,4.9689585386392755e+20,2.050875632907281e+18,749296058015763.8,-9817972506664.236,-31970333987.35537,-36385601.86491198,123713.84724632918,952.0013450137429,3.9346345178295112
5,19,1.0571347150163427e+25,-1.989594111617893e+23,7.94041203124377e+20,7.96964404932225e+17,-3383772100317012.5,-12292335240276.496,-16231009874.263515,25026923.636457544,234241.31190493883,944.4557253889402,3.004673273593129
5,20,3.722998042928239e+22,-6.859186038885555e+20,1.4392783307688136e+18,1.647727900886408e+16,31970399563219.3,-209777195638.58112,-1994487911.9611216,-7169455.07447779,13894.7946092003,443.8639972733497,4.3999739910355045
5,21,8.544381350869686e+22,-2.9591004916911933e+21,2.9002990195079148e+19,-3.1267081722756828e+16,-411566095994767.9,-1011440044549.9275,781059097.2523818,19580529.706312742,119515.69907973992,554.9895695392254,2.282888399667112
5,22,4.814472414879311e+24,-1.3343898215139636e+23,1.0401185635564488e+21,-1.0200412046752977e+18,-6129873740742921.0,-8426449323327.368,7403232153.922848,78450305.95275456,292273.3565364248,850.8179099589242,2.211973558180037
5,23,8.119956653683141e+23,-2.4625559014847436e+22,1.97384655418455e+20,-7.5929175097214e+16,-1648772002236817.0,-4278052269463.6577,-2483855825.061832,29096065.326106034,182340.51552668255,756.7662252010304,2.673248646433001
5,24,5.906294803958296e+24,-7.65089708275665e+22,1.5774683999363898e+20,6.287234327985503e+17,48765437272604.195,-4708253181653.14,-16146767659.522959,-18295771.459712394,99541.89108312035,814.473093503584,3.850111393878175
5,25,9.14294052407179e+24,-2.2340881269285365e+23,1.4259631398849507e+21,-4.3428198021099744e+17,-7233638114184863.0,-14854069734042.393,-7562121717.712213,58800200.988766566,296251.1703507456,973.5807901325046,2.7132877026546782
5,26,-2.4425259037052466e+20,1.7332795337868757e+19,-6.2711300826529096e+16,-990146209959668.2,-5741924226661.527,-12975833285.85375,150271507.05450517,2773441.0108144954,30583.678161037107,282.713305342557,2.3852244116184678
5,27,6.361584673493317e+24,-1.7219327203529583e+23,1.3657813575259547e+21,-2.083068093095951e+18,-7705672800457239.0,-6443661592857.461,18801491356.409275,103012153.44533086,320773.54954728653,831.640011145563,1.9751067915638874
