NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,20.0,5,0.020137676092671444,0.016685124833829522,0.0001130816638082135,0.11181142064792639
0.0,20.0,10,0.020240876182129504,0.011315702971444856,0.0030814380044020544,0.05585233997632833
0.0,20.0,20,0.02453262124471101,0.020694151464124632,0.005416145011158891,0.1465558519734592
